XLY_return_Date,XLY_return_Adj Close,XLP_return_Date,XLP_return_Adj Close,XLE_return_Date,XLE_return_Adj Close,XLF_return_Date,XLF_return_Adj Close,XLV_return_Date,XLV_return_Adj Close,XLI_return_Date,XLI_return_Adj Close,XLB_return_Date,XLB_return_Adj Close,XLK_return_Date,XLK_return_Adj Close,XTL_return_Date,XTL_return_Adj Close,XLU_return_Date,XLU_return_Adj Close,IEI_return_Date,IEI_return_Adj Close,LQD_return_Date,LQD_return_Adj Close,SPHY_return_Date,SPHY_return_Adj Close,GLD_return_Date,GLD_return_Adj Close,BIL_return_Date,BIL_return_Adj Close,GSG_return_Date,GSG_return_Adj Close,UUP_return_Date,UUP_return_Adj Close,VWO_return_Date,VWO_return_Adj Close,EEM_return_Date,EEM_return_Adj Close,VNQ_return_Date,VNQ_return_Adj Close,SPY_return_Date,SPY_return_Adj Close
2011-02-07,0.005234336240231396,2011-02-07,0.001365078566787803,2011-02-07,0.005800575120418872,2011-02-07,0.01444907211807811,2011-03-07,-0.0075458337729371605,2011-03-07,-0.009228745156148355,2011-03-07,-0.01715744335153735,2011-03-07,-0.012868654293394677,2012-03-02,0.0,2011-03-07,0.0037488496808530947,2011-03-07,-0.0013116984765558781,2011-03-07,-0.00249659491167864,2013-07-26,0.0023304232354171006,2011-03-07,0.0026551496302960054,2011-03-07,-0.00021813225931910374,2011-03-07,-0.0073975902400185145,2011-03-07,0.000911576619356147,2011-03-07,-0.012027774793883617,2011-03-07,-0.014072381954412738,2011-03-07,-0.007263902149728052,2011-03-07,-0.007850977231021017
2011-02-08,0.011976512781388005,2011-02-08,0.004771678977756988,2011-02-08,-0.003352986044731665,2011-02-08,0.007121473906835485,2011-03-08,0.005474270377247681,2011-03-08,0.015616199559768562,2011-03-08,0.011464263339201475,2011-03-08,0.008435558482909888,2012-03-05,-0.021523736276613303,2011-03-08,0.011204876138435127,2011-03-08,-0.00043808563187752725,2011-03-08,-0.001297128220491106,2013-07-29,-0.006586592434357552,2011-03-08,-0.0025765860807780427,2011-03-08,0.0,2011-03-08,-0.009049777890595245,2011-03-08,0.004553642389566903,2011-03-08,0.011106361915200091,2011-03-08,0.013408183431343978,2011-03-08,0.014111238302422224,2011-03-08,0.008749841664502434
2011-02-09,0.006688868169283602,2011-02-09,0.0016961787487435043,2011-02-09,-0.012649397714344812,2011-02-09,-0.007071117130696969,2011-03-09,0.0015123215165451231,2011-03-09,-0.002158143113705213,2011-03-09,-0.016228769312612412,2011-03-09,-0.004182666747435615,2012-03-06,-0.02221738806650342,2011-03-09,0.01015669703141353,2011-03-09,0.0025411287119654347,2011-03-09,0.005197203424455399,2013-07-30,-0.005070320406718731,2011-03-09,0.0003588049048421915,2011-03-09,0.0,2011-03-09,0.002148853936028816,2011-03-09,-0.0018132359802337517,2011-03-09,0.000211366305311822,2011-03-09,0.0019205767639758342,2011-03-09,-0.0010304225321086102,2011-03-09,-0.0014332000833987557
2011-02-10,0.0012775379155400834,2011-02-10,-0.003725390563802833,2011-02-10,0.010221690906479841,2011-02-10,0.0,2011-03-10,-0.015705165142880118,2011-03-10,-0.020275663359378915,2011-03-10,-0.021733414073965007,2011-03-10,-0.018709133348750684,2012-03-07,0.01394821256368206,2011-03-10,-0.011273486633164631,2011-03-10,0.005418532761693795,2011-03-10,0.004062098737423581,2013-07-31,0.010192319137150463,2011-03-10,-0.011763857302689251,2011-03-10,0.0,2011-03-10,-0.012329211531448059,2011-03-10,0.007720296247563541,2011-03-10,-0.027666483884412396,2011-03-10,-0.029605995428843568,2011-03-10,-0.015305562816339102,2011-03-10,-0.01850565086478928
2011-02-11,0.01020938038569641,2011-02-11,0.005438709805710484,2011-02-11,-0.00013468470839539393,2011-02-11,0.013650189901673881,2011-03-11,0.0033751721205776963,2011-03-11,0.011865565067604944,2011-03-11,0.014721792200723671,2011-03-11,0.0038905351494473717,2012-03-08,0.015087856644958597,2011-03-11,0.002157313143965389,2011-03-11,-0.00043413213495369085,2011-03-11,-0.0009193725990225277,2013-08-01,-0.013547106967280675,2011-03-11,0.0032662911685206186,2011-03-11,0.00021817985138294915,2011-03-11,-0.011126183565517422,2011-03-11,-0.007210452281846247,2011-03-11,0.007167810896979487,2011-03-11,0.010316078816728691,2011-03-11,0.010129227380961003,2011-03-11,0.006926025939700375
2011-02-14,-0.004042414744671152,2011-02-14,-0.004394593192294738,2011-02-14,0.021993993461986827,2011-02-14,0.0005850935418432179,2011-03-14,-0.004892721236924857,2011-03-14,-0.008453772579008811,2011-03-14,-0.0036932597612442386,2011-03-14,-0.004650963025671917,2012-03-09,0.0028416876634660415,2011-03-14,-0.013222919651030285,2011-03-14,0.0024343983794814505,2011-03-14,0.0011044752489350884,2013-08-02,0.008682015811265265,2011-03-14,0.0046302950658096975,2011-03-14,0.0,2011-03-14,0.001646580009666554,2011-03-14,-0.00499323376886307,2011-03-14,0.007548059751808278,2011-03-14,0.005865725135254962,2011-03-14,-0.010027654983535084,2011-03-14,-0.006037592944279413
2011-02-15,0.001268250412505445,2011-02-15,-0.000339780716762772,2011-02-15,-0.010430259157284238,2011-02-15,-0.0011703501274517025,2011-03-15,-0.01167818183959024,2011-03-15,-0.00935101844874986,2011-03-15,0.0,2011-03-15,-0.014797562448607526,2012-03-12,-0.007193269346221998,2011-03-15,-0.019009031605436766,2011-03-15,0.0006076859633046272,2011-03-15,-9.173667186512802e-05,2013-08-05,-0.001956891704995689,2011-03-15,-0.01865185313629869,2011-03-15,0.00021778338725297886,2011-03-15,-0.036438406330265405,2011-03-15,0.0009124982265460435,2011-03-15,-0.015839399087230643,2011-03-15,-0.016630721001629878,2011-03-15,-0.005239232242094438,2011-03-15,-0.011457435988276532
2011-02-16,0.008107362209188285,2011-02-16,0.0027173404684930347,2011-02-16,0.013342223626471306,2011-02-16,0.0052722163424072654,2011-03-16,-0.017412794594403258,2011-03-16,-0.018600939056342303,2011-03-16,-0.02012167687137345,2011-03-16,-0.02450575226181173,2012-03-13,0.018222069330971147,2011-03-16,-0.015565327108870375,2011-03-16,0.005634977423016663,2011-03-16,0.005976288583450007,2013-08-06,-0.0011755245088544974,2011-03-16,-0.00022014220559418707,2011-03-16,0.0,2011-03-16,0.007392725327465266,2011-03-16,0.0031904733111072225,2011-03-16,-0.0215309670322249,2011-03-16,-0.020425964105688865,2011-03-16,-0.01474754079080709,2011-03-16,-0.01851273453039004
2011-02-17,0.00025137926679552614,2011-02-17,0.006775190107565665,2011-02-17,0.009875063540691231,2011-02-17,-0.001165365317449707,2011-03-17,0.011708835359020675,2011-03-17,0.015558831672828566,2011-03-17,0.0178328929381546,2011-03-17,0.010534660599411882,2012-03-14,-0.012289791610869294,2011-03-17,0.0012906314512253214,2011-03-17,-0.0018100216798795365,2011-03-17,-0.0006403223772826205,2013-08-07,-0.009026920856592513,2011-03-17,0.005358159851040822,2011-03-17,0.0,2011-03-17,0.029918186964739135,2011-03-17,-0.008632391612193868,2011-03-17,0.013558484873201104,2011-03-17,0.012331860913653347,2011-03-17,0.007662702798955312,2011-03-17,0.013235254262182083
2011-02-18,0.005276102154341711,2011-02-18,0.002691492408202434,2011-02-18,0.004171761037117028,2011-02-18,0.002333872376888424,2011-03-18,0.0045561049619828875,2011-03-18,0.006350646609593058,2011-03-18,0.004900987479658392,2011-03-18,0.0017705282919180387,2012-03-15,0.0,2011-03-18,0.004979058559545724,2011-03-18,-0.0013818715917210955,2011-03-18,0.0006407326527380075,2013-08-08,0.0,2011-03-18,0.010221171672682772,2011-03-18,0.0,2011-03-18,0.003014436574257706,2011-03-18,-0.004583039560311142,2011-03-18,0.003070228474648218,2011-03-18,0.0017719847336699068,2011-03-18,0.010079393858240415,2011-03-18,0.0036371124674785538
2011-02-22,-0.02399360897903091,2011-02-22,-0.007046911231638475,2011-02-22,-0.009737549325682937,2011-02-22,-0.030849908353308586,2011-03-21,0.008445486800839674,2011-03-21,0.02196315559240558,2011-03-21,0.01722751125508193,2011-03-21,0.016867283604272254,2012-03-16,0.01178126374487043,2011-03-21,0.011658252354286747,2011-03-21,-0.004151426427840055,2011-03-21,-0.003198921052469772,2013-08-09,-0.00039608111241218324,2011-03-21,0.005564821129095288,2011-03-21,0.0,2011-03-21,-0.0010928170081306865,2011-03-21,-0.003222789616533106,2011-03-21,0.017927572568518846,2011-03-21,0.019234878284932755,2011-03-21,0.01085452994587488,2011-03-21,0.015497925251749534
2011-02-23,-0.014596901442684773,2011-02-23,-0.002365558148382463,2011-02-23,0.020322495434760057,2011-02-23,-0.00420436560869375,2011-03-22,-0.0006205036145424669,2011-03-22,-0.0078893080796818,2011-03-22,-0.002344881617294403,2011-03-22,-0.0015799952284845098,2012-03-19,0.004968549186797011,2011-03-22,0.001600607789017383,2011-03-22,-0.00017393887867656055,2011-03-22,0.001833614544123785,2013-08-12,0.00039623805482169594,2011-03-22,-0.0006468042136366092,2011-03-22,-0.0004358207320567242,2011-03-22,0.010940856021790513,2011-03-22,0.00046184811797345127,2011-03-22,0.0010736999027587402,2011-03-22,0.0030369951086035574,2011-03-22,-0.006408132047169501,2011-03-22,-0.003468517200959864
2011-02-24,0.005977533306503746,2011-02-24,-0.0040650477289041476,2011-02-24,-0.014135043902455457,2011-02-24,-0.0024121547709244906,2011-03-23,-0.0006204735217442137,2011-03-23,0.0032906642999754876,2011-03-23,0.014624741271473063,2011-03-23,0.005538295866318155,2012-03-20,-0.0034392535393963364,2011-03-23,-0.0006389505178799881,2011-03-23,-0.0008684895025936612,2011-03-23,-0.0006400467770165674,2013-08-13,0.0,2011-03-23,0.009277189916009121,2011-03-23,0.00021817985138294915,2011-03-23,0.0021645517596426966,2011-03-23,0.005540255064194088,2011-03-23,0.012872772402680477,2011-03-23,0.01319196925051802,2011-03-23,-0.010981223121023564,2011-03-23,0.00286170806231012
2011-02-25,0.01033299711843183,2011-02-25,0.005102049736825709,2011-02-25,0.015901973156504434,2011-02-25,0.01390558851097623,2011-03-24,0.011801442126793349,2011-03-24,0.010385158228264135,2011-03-24,0.004376107181723876,2011-03-24,0.015735614115546026,2012-03-21,0.005176777025769352,2011-03-24,0.004157097626788175,2011-03-24,-0.002695057409948687,2011-03-24,-0.003297230166810494,2013-08-14,0.00039649092215077175,2011-03-24,-0.007980583913447803,2011-03-24,-0.00021813225931910374,2011-03-24,0.00026993308007750016,2011-03-24,-0.002295818635027147,2011-03-24,0.01228578886231979,2011-03-24,0.011526117362348431,2011-03-24,0.004229543859197937,2011-03-24,0.009563174334880076
2011-02-28,0.007670488701177591,2011-02-28,0.00575308153758014,2011-02-28,0.007698768757646635,2011-02-28,0.004770405418080381,2011-03-25,0.002762133076540163,2011-03-25,0.003515972224168218,2011-03-25,0.005381669729674687,2011-03-25,0.0023234110546337394,2012-03-22,0.0,2011-03-25,-0.00031885954346189127,2011-03-25,-0.0022667326921181896,2011-03-25,-0.0014707450899160701,2013-08-15,-0.005938247510342776,2011-03-25,0.00028726681354784844,2011-03-25,0.0,2011-03-25,0.002159293730151113,2011-03-25,0.006902851739096105,2011-03-25,0.0,2011-03-25,-0.0010552278237750956,2011-03-25,0.007813705704639462,2011-03-25,0.003056349690596205
2011-03-01,-0.019030250432024776,2011-03-01,-0.007739101078268917,2011-03-01,-0.018717055185026865,2011-03-01,-0.02136495883351086,2011-03-28,-0.00030613415981362024,2011-03-28,-0.0008082776667718283,2011-03-28,-0.00458815096045917,2011-03-28,-0.0023180253289596386,2012-03-23,0.0,2011-03-28,-0.00350412505026787,2011-03-28,-0.0006118122275292626,2011-03-28,0.000368445541997664,2013-08-16,-0.004381078972438446,2011-03-28,-0.005170194234553005,2011-03-28,0.00021817985138294915,2011-03-28,-0.01265826036042672,2011-03-28,-0.0009138966171431395,2011-03-28,-0.005859473256389691,2011-03-28,-0.005069544097090817,2011-03-28,-0.0012276679688962844,2011-03-28,-0.002437629504295713
2011-03-02,0.0038798852748325174,2011-03-02,-0.0027128996202239186,2011-03-02,0.005709155675558408,2011-03-02,-0.0060640115229829705,2011-03-29,0.0058173741175544524,2011-03-29,0.008092792753126243,2011-03-29,0.010499228277710326,2011-03-29,0.006971349692945994,2012-03-26,0.0113737882799414,2011-03-29,0.009910523364111246,2011-03-29,-0.002010745003925063,2011-03-29,-0.004875462817390375,2013-08-19,-0.003200335099753815,2011-03-29,-0.0023818867349306716,2011-03-29,-0.00021813225931910374,2011-03-29,0.004909991978313766,2011-03-29,-0.0004575013564767083,2011-03-29,0.009892834709196219,2011-03-29,0.011464741961211278,2011-03-29,0.004039082335295596,2011-03-29,0.00671867369908119
2011-03-03,0.017778876232288132,2011-03-03,0.010200548616880578,2011-03-03,0.017159032809168195,2011-03-03,0.02074413436177136,2011-03-30,0.007306283440423833,2011-03-30,0.004013604599853338,2011-03-30,0.010390373716186785,2011-03-30,0.004230836644449454,2012-03-27,-0.004668426617287724,2011-03-30,0.011396142801630482,2011-03-30,0.002540454731823072,2011-03-30,0.003420058466010234,2013-08-20,-0.001604993636497687,2011-03-30,0.0033282065894868484,2011-03-30,0.00021817985138294915,2011-03-30,-0.002714399394867284,2011-03-30,-0.0009153314367298382,2011-03-30,0.012296967214004306,2011-03-30,0.012804397133146406,2011-03-30,0.014518213513584843,2011-03-30,0.006901166097157407
2011-03-04,-0.007341749989886459,2011-03-04,-0.004375365241988449,2011-03-04,-0.006342178822317801,2011-03-04,-0.012552564268598854,2011-03-31,0.0006041598797261738,2011-03-31,0.00399823489623885,2011-03-31,0.0037620644687570426,2011-03-31,-0.0019152371254660405,2012-03-28,0.0,2011-03-31,-0.0025038309553728766,2011-03-31,-0.0022720055297569264,2011-03-31,-0.003223781398136283,2013-08-21,-0.008038492767269645,2011-03-31,0.008581542201770542,2011-03-31,-0.00021813225931910374,2011-03-31,0.016603069346396104,2011-03-31,-0.001832249906588701,2011-03-31,0.007823507255516837,2011-03-31,0.008704813070617545,2011-03-31,0.008103472107051202,2011-03-31,-0.001355744690649141
2011-03-07,-0.009946358233468344,2011-03-07,-0.002704645122904359,2011-03-07,-0.0070203206109421545,2011-03-07,-0.006658914332027366,2011-04-01,0.0051345150103339066,2011-04-01,0.008229118770012755,2011-04-01,0.003748195000692345,2011-04-01,-0.001918401722204588,2012-03-29,-0.004050262539431859,2011-04-01,0.007844256743797295,2011-04-01,0.0008598389573819532,2011-04-01,0.004722942322517243,2013-08-22,0.004051764475034636,2011-04-01,-0.004719030882519015,2011-04-01,0.0,2011-04-01,0.011245033488651579,2011-04-01,-0.0009180324314851385,2011-04-01,0.016343406607336686,2011-04-01,0.016026301249745023,2011-04-01,0.0015392713621293908,2011-04-01,0.004223659854003969
2011-03-08,0.007985561119391082,2011-03-08,0.008813935216335667,2011-03-08,-0.008227322637488155,2011-03-08,0.02193837836323409,2011-04-04,0.00600952008889144,2011-04-04,0.0013167647108027758,2011-04-04,0.006472985992907354,2011-04-04,-0.0034600842960190725,2012-03-30,0.0,2011-04-04,-0.0006230139124461243,2011-04-04,0.002366605309951586,2011-04-04,0.0023091681665379227,2013-08-23,0.00847504782103825,2011-04-04,0.004597696865513701,2011-04-04,0.0,2011-04-04,0.00979610610009174,2011-04-04,0.0,2011-04-04,0.009246474134260163,2011-04-04,0.008493479005752036,2011-04-04,-0.0006829025946456513,2011-04-04,0.0008260696784307964
2011-03-09,0.0022999029740635724,2011-03-09,0.005040165541283503,2011-03-09,-0.006869747934801551,2011-03-09,0.0,2011-04-05,-0.004479982945072791,2011-04-05,-0.0036815358308389667,2011-04-05,0.011872333013821956,2011-04-05,-0.0015437630825023696,2012-04-02,0.002568444119122937,2011-04-05,-0.00404961149601446,2011-04-05,-0.003760015925379112,2011-04-05,0.0005526340776926819,2013-08-26,-0.0032020289592525897,2011-04-05,0.015803824168639347,2011-04-05,0.0,2011-04-05,-0.00131093963976614,2011-04-05,0.0004594832016486805,2011-04-05,-0.0027885303575568843,2011-04-05,-0.002005039852871482,2011-04-05,0.0010253352030347163,2011-04-05,-0.00014987070732375152
2011-03-10,-0.011474018344314052,2011-03-10,-0.0066870924246178465,2011-03-10,-0.036413685730283585,2011-03-10,-0.02027419604307945,2011-04-06,0.002100102662911718,2011-04-06,0.001055537186587907,2011-04-06,-0.008311496347956693,2011-04-06,0.00734164173295615,2012-04-03,-0.003415665758651043,2011-04-06,0.007194362000318533,2011-04-06,-0.0021070255263079263,2011-04-06,-0.0032234131106297914,2013-08-27,0.0020081641317191146,2011-04-06,0.002323138500281763,2011-04-06,0.0,2011-04-06,0.0023628288849395496,2011-04-06,-0.005509729756010939,2011-04-06,0.004593738320890939,2011-04-06,0.005424846775177183,2011-04-06,0.0005117209673521916,2011-04-06,0.003152290500935795
2011-03-11,0.006190589016420001,2011-03-11,0.0006732852174429205,2011-03-11,0.017337359970597932,2011-03-11,0.006695057857259767,2011-04-07,-0.0017962583093975582,2011-04-07,-0.004744939258477521,2011-04-07,-0.0019717624507955556,2011-04-07,0.0003838054188187723,2012-04-04,0.0,2011-04-07,-0.0040370336488476655,2011-04-07,0.0018474830252594998,2011-04-07,-0.001478317239777871,2013-08-28,-0.0004015119401608036,2011-04-07,0.0009129766790669791,2011-04-07,0.00021817985138294915,2011-04-07,0.007333650525375157,2011-04-07,0.0004617257857721935,2011-04-07,-0.00019883127845321535,2011-04-07,-0.0009993453681698128,2011-04-07,-0.011089855702583362,2011-04-07,-0.002543942917725639
2011-03-14,-0.012304555143135554,2011-03-14,-0.007063420857781999,2011-03-14,0.005458469186257808,2011-03-14,-0.009068738362170592,2011-04-08,-0.0006002316230411253,2011-04-08,-0.008742103969042292,2011-04-08,-0.0071621733126729925,2011-04-08,-0.005751386275496317,2012-04-05,-0.028277827554681667,2011-04-08,-0.0028064951960541373,2011-04-08,-0.0014054086108076236,2011-04-08,-0.0005555167424877716,2013-08-29,0.009219198694074837,2011-04-08,0.008069673704311775,2011-04-08,-0.00021813225931910374,2011-04-08,0.022880943553389654,2011-04-08,-0.00784498914023668,2011-04-08,0.0015904826909320935,2011-04-08,0.0010003450583704332,2011-04-08,-0.007246881730609944,2011-04-08,-0.0034503489790758124
2011-03-15,-0.00830549330587238,2011-03-15,-0.00880763105247373,2011-03-15,-0.007547708629889516,2011-03-15,-0.011592843077066428,2011-04-11,0.005702345020357047,2011-04-11,-0.000801549921567557,2011-04-11,-0.011194234162422378,2011-04-11,-0.0015427402946933677,2012-04-09,-0.010361417744653378,2011-04-11,-0.013133233450915549,2011-04-11,0.0003520369724090422,2011-04-11,9.326777313400925e-05,2013-08-30,-0.004368591509879449,2011-04-11,-0.007100127011412383,2011-04-11,0.0,2011-04-11,-0.021098165425403215,2011-04-11,0.0013953941008757464,2011-04-11,-0.011316186939698047,2011-04-11,-0.011790683646993316,2011-04-11,0.0006952945694451707,2011-04-11,-0.0030106404760258387
2011-03-16,-0.01701062155486177,2011-03-16,-0.014353841633828801,2011-03-16,-0.01601052058321828,2011-03-16,-0.018518479205133054,2011-04-12,-0.0011937744545712503,2011-04-12,-0.007489042576686256,2011-04-12,-0.013584506307282918,2011-04-12,-0.008111408589669855,2012-04-10,-0.01759874752159163,2011-04-12,-0.0025349386831859944,2011-04-12,0.004834314691884334,2011-04-12,0.003516797781946357,2013-09-03,-0.002201722207603951,2011-04-12,-0.007220967356311059,2011-04-12,0.00021817985138294915,2011-04-12,-0.02388985222133566,2011-04-12,-0.002322294253386814,2011-04-12,-0.017871606355182812,2011-04-12,-0.01880703604936307,2011-04-12,-0.0017365045427195636,2011-04-12,-0.007473907039303618
2011-03-17,0.004525307127134948,2011-03-17,0.004854150153245307,2011-03-17,0.03050816937126899,2011-03-17,0.011949542052046791,2011-04-13,-0.0008965175627277944,2011-04-13,-0.0029638784984752364,2011-04-13,-0.005866011370008972,2011-04-13,0.006230693158568945,2012-04-11,0.01111151753686479,2011-04-13,0.0025413809280090405,2011-04-13,0.001137306164319174,2011-04-13,0.0017529611528699363,2013-09-04,0.004412437059921004,2011-04-13,0.0020478305549249676,2011-04-13,0.0,2011-04-13,0.009044962788181454,2011-04-13,0.0009310066353465096,2011-04-13,0.006747310538676388,2011-04-13,0.008244265104918158,2011-04-13,-0.0015658781939027477,2011-04-13,-7.61644634436065e-05
2011-03-18,-0.0006375925246847602,2011-03-18,0.00812026074231742,2011-03-18,-0.00468691243441699,2011-03-18,0.01383371396577382,2011-04-14,0.005383065059415548,2011-04-14,0.0,2011-04-14,0.003078581548730641,2011-04-14,-0.0019348204517516399,2012-04-12,0.0,2011-04-14,0.0060203541450596365,2011-04-14,-0.0017474464079491048,2011-04-14,-0.002485686041536317,2013-09-05,-0.003594690487810359,2011-04-14,0.013460209614263308,2011-04-14,-0.00021813225931910374,2011-04-14,0.002636395289125515,2011-04-14,-0.003720928869964224,2011-04-14,0.005889544260091251,2011-04-14,0.0030662961957121926,2011-04-14,0.01446265365786692,2011-04-14,0.000760727892520574
2011-03-21,0.01543344642478961,2011-03-21,0.012392784397154966,2011-03-21,0.03037569241822924,2011-03-21,0.004917043409194521,2011-04-15,0.008923052488298167,2011-04-15,0.003513494881509205,2011-04-15,0.006649178332735595,2011-04-15,-0.0019388291992767925,2012-04-13,0.0,2011-04-15,0.011023117077798572,2011-04-15,0.004288730460755508,2011-04-15,0.005261022407489158,2013-09-06,-0.005610662376838937,2011-04-15,0.008622526348759818,2011-04-15,0.00021817985138294915,2011-04-15,0.006310851595331846,2011-04-15,0.0018673210545250285,2011-04-15,0.0004038447196419437,2011-04-15,0.0012226558621988293,2011-04-15,0.012882026349907871,2011-04-15,0.0036485233992644694
2011-03-22,-0.007861420428746269,2011-03-22,-0.0013600559978270699,2011-03-22,-0.0021882286102413717,2011-03-22,-0.005504483220551637,2011-04-18,-0.011202431732941776,2011-04-18,-0.014274105937049475,2011-04-18,-0.013973172371941955,2011-04-18,-0.008935784500434307,2012-04-16,-0.002242933313010287,2011-04-18,-0.008722132809067973,2011-04-18,0.0028760220341079723,2011-04-18,0.0013777097033134122,2013-09-09,0.0076583911538505856,2011-04-18,0.006066801830465485,2011-04-18,-0.00021813225931910374,2011-04-18,-0.009929476445515562,2011-04-18,0.00931975364760973,2011-04-18,-0.023208947315020767,2011-04-18,-0.025035722499330837,2011-04-18,-0.008987967780584638,2011-04-18,-0.011208568349987624
2011-03-23,0.008715945347051779,2011-03-23,0.0017021781582200468,2011-03-23,0.0025802493405997495,2011-03-23,-0.0024597558342035475,2011-04-19,0.008348147122052785,2011-04-19,0.008742866178714781,2011-04-19,0.01777893668344266,2011-04-19,0.0027443114367955435,2012-04-17,0.012137616701345166,2011-04-19,0.0003140711579421307,2011-04-19,0.0004346959449723631,2011-04-19,0.0021094345649363966,2013-09-10,0.0,2011-04-19,0.0,2011-04-19,0.0,2011-04-19,-0.0015834668661974804,2011-04-19,-0.0060017991039375,2011-04-19,0.013429875056711893,2011-04-19,0.014404953160023437,2011-04-19,0.007871574483907295,2011-04-19,0.005744297240216412
2011-03-24,0.014663840196979416,2011-03-24,0.009177714505446577,2011-03-24,0.0036028327839316976,2011-03-24,0.004931976215299505,2011-04-20,0.00975758901973145,2011-04-20,0.016251286589026748,2011-04-20,0.01316427403671927,2011-04-20,0.021109924481150788,2012-04-18,0.0,2011-04-20,0.012881152160881149,2011-04-20,-0.0024322467572925888,2011-04-20,0.00045712826846711074,2013-09-11,-0.006000287928019654,2011-04-20,0.0039060327062796496,2011-04-20,0.0,2011-04-20,0.017975058354882334,2011-04-20,-0.009753873560668036,2011-04-20,0.025076122046103544,2011-04-20,0.023667709716603813,2011-04-20,0.01171477244291852,2011-04-20,0.013631789720630616
2011-03-25,0.0018066864579815434,2011-03-25,0.0,2011-03-25,0.0089756481047234,2011-03-25,0.002453719466122717,2011-04-21,0.0029278843560136547,2011-04-21,0.0029322884403373273,2011-04-21,0.010744956350812851,2011-04-21,0.008805787220516281,2012-04-19,0.0,2011-04-21,0.0,2011-04-21,0.00017424166799107077,2011-04-21,0.0009147966976892352,2013-09-12,0.010060087040927979,2011-04-21,0.0016382627519730963,2011-04-21,0.0,2011-04-21,0.006232191351008165,2011-04-21,-0.0037523438300606227,2011-04-21,0.008552083995763127,2011-04-21,0.008845864882151,2011-04-21,0.0067126460236242025,2011-04-21,0.005109156155771233
2011-03-28,-0.010304279333759436,2011-03-28,-0.0003366024321124206,2011-03-28,-0.0024143554491548036,2011-03-28,-0.0030598075593841756,2011-04-25,0.0011683078330937402,2011-04-25,-0.0029237152638663666,2011-04-25,-0.007663799482204747,2011-04-25,0.0007591172123262435,2012-04-20,-0.01932055969641322,2011-04-25,0.0012404906815277617,2011-04-25,0.0019149675409873002,2011-04-25,0.0010048781570879406,2013-09-13,0.0,2011-04-25,0.0008858499329242875,2011-04-25,0.0,2011-04-25,-0.0020645633820564058,2011-04-25,-0.0014124751899409205,2011-04-25,-0.008479566034786057,2011-04-25,-0.008170404194935088,2011-04-25,0.006667795390689957,2011-04-25,-0.0010465904836551854
2011-03-29,0.009109664582496624,2011-03-29,0.004716644985702789,2011-03-29,0.012229014734475685,2011-03-29,0.001841474899930251,2011-04-26,0.011664761437909732,2011-04-26,0.01919010403117105,2011-04-26,0.011210850487351376,2011-04-26,0.008342862054034228,2012-04-23,0.0,2011-04-26,0.008054219797043016,2011-04-26,0.002520295462264288,2011-04-26,0.004656233053728531,2013-09-16,0.0027893360997981453,2011-04-26,-0.0033362174076743134,2011-04-26,0.0,2011-04-26,0.00025865365151478414,2011-04-26,-0.0023573314288090064,2011-04-26,0.007756732634272012,2011-04-26,0.00863946740946897,2011-04-26,0.00877635341148264,2011-04-26,0.008605046252808446
2011-03-30,0.010833294892718115,2011-03-30,0.0053654257664010885,2011-03-30,0.006921697304743457,2011-03-30,0.00796553647429632,2011-04-27,0.011242791495556181,2011-04-27,0.004445740510058638,2011-04-27,0.003202604830737643,2011-04-27,0.006017288758970674,2012-04-24,0.0,2011-04-27,0.007990353471239331,2011-04-27,-0.00017314101746723765,2011-04-27,-0.0012723360642087345,2013-09-17,0.0003969145755842174,2011-04-27,0.0192648720546722,2011-04-27,0.0,2011-04-27,0.004394988821201373,2011-04-27,-0.006616254627062057,2011-04-27,-0.00019737941606423615,2011-04-27,-0.0017927012319586266,2011-04-27,0.007386563996186313,2011-04-27,0.006528965886037907
2011-03-31,-0.003572249419022344,2011-03-31,-0.0020010532970413664,2011-03-31,-0.0032493715344091845,2011-03-31,-0.0036469093732595104,2011-04-28,0.0051308309109037165,2011-04-28,0.0033843969638480687,2011-04-28,-0.0002455764786010173,2011-04-28,0.00037363420821390214,2012-04-25,0.0,2011-04-28,0.008841397388219097,2011-04-28,0.0024268710950201555,2011-04-28,0.003184606559782699,2013-09-18,0.00953159010722282,2011-04-28,0.00415556560762953,2011-04-28,0.0,2011-04-28,-0.007721988387216605,2011-04-28,-0.0028544232886031917,2011-04-28,-0.008290419252279024,2011-04-28,-0.008181817341715636,2011-04-28,0.013361626839024199,2011-04-28,0.003242902709613027
2011-04-01,0.006402021261623814,2011-04-01,0.005013233286137897,2011-04-01,0.0030094446924966434,2011-04-01,0.008541299617396803,2011-04-29,-0.0005670416348612095,2011-04-29,0.004151655859841563,2011-04-29,0.003930188819546876,2011-04-29,-0.0007471550554744022,2012-04-26,-0.004529061387947175,2011-04-29,0.002115553374187895,2011-04-29,0.0013837363096855793,2011-04-29,0.00190477420722579,2013-09-19,-0.0007873406416152307,2011-04-29,0.01702034219935955,2011-04-29,0.0,2011-04-29,0.010116715885003291,2011-04-29,-0.00047714601137482937,2011-04-29,0.007165506142699618,2011-04-29,0.0060360658264084766,2011-04-29,-0.005788700902649824,2011-04-29,0.0023511506704743113
